,text,id,polarities
233,Maar als ik het Irish beef kreeg voorgeschoteld waren mijn 4 stukjes (7x 2 cm) vol met pezen waar men zelf met een mes niet kon doorsnijden.,Review-g188636-d809942_3:9,['negative']
234,En enkele minuten later kwam de chef met 4 treffelijke stukjes vlees.,Review-g188636-d809942_3:11,"['neutral', 'positive']"
235,Het kon niet dat hij dat niet gezien had met het dresseren op het bord.,Review-g188636-d809942_3:12,['negative']
236,Ook het dessert was voortreffelijk van smaakcombinatie.,Review-g188636-d809942_3:13,['positive']
237,Wederom een aangename ervaring.,Review-g188636-d809942_4:1,['positive']
238,"Meesterwerkjes van smaak, samenstelling, combinaties worden op je bord getoverd.",Review-g188636-d809942_4:2,['positive']
239,Fijnproevers en genieters vinden dit vast top!,Review-g188636-d809942_4:3,['positive']
240,Wijnen van uitstekende kwaliteit maken je menu af.,Review-g188636-d809942_4:4,['positive']
241,Een aanrader in een ongedwongen vlotte sfeer doch met stijl.,Review-g188636-d809942_4:5,"['positive', 'positive']"
242,"Het adresje voor die ene aparte gelegenheid, samen genieten en verwend worden.",Review-g188636-d809942_4:6,['positive']
243,"De ligging op een drukke steenweg is een afknapper, het terras ook geen aanrader.",Review-g188637-d1973474_2:1,"['negative', 'negative']"
244,Maar het Indische eten is heel lekker en de bediening ongelooflijk vriendelijk.,Review-g188637-d1973474_2:2,"['positive', 'positive']"
245,Communicatie met de klant is belangrijk en jouw tevredenheid is echt hun bezorgdheid.,Review-g188637-d1973474_2:3,['positive']
246,Daarom toch altijd weer graag...,Review-g188637-d1973474_2:4,['positive']
247,"Goei mosselen, goei service, da's echte Hasseltse gastvrijheid!",Review-g188650-d1161871_3:1,"['positive', 'positive', 'positive']"
248,Ook een geweldige sfeer muziek!,Review-g188650-d1161871_3:2,['positive']
249,Lekkere broodjes en pasta's.,Review-g188650-d1162613_1:1,"['positive', 'positive']"
250,Prijs kwaliteit heel goed!,Review-g188650-d1162613_1:2,"['positive', 'positive']"
251,Ook de menu is goed en goedkoop.,Review-g188650-d1162613_1:3,"['positive', 'positive']"
252,Het ligt op de winkelstraat dus ook heel handig tijdens het shoppen.,Review-g188650-d1162613_1:4,['positive']
253,Hou er wel rekening mee dat het er rond middaguur heel druk is.,Review-g188650-d1162613_1:5,['neutral']
254,Hier heb je een ruime kuize aan gebak voor een eerlijke prijs.,Review-g188650-d1162613_2:1,"['positive', 'positive']"
255,De pannenkoeken zijn zeker aan te raden!,Review-g188650-d1162613_2:2,['positive']
256,Het is hier wel vaak erg druk.,Review-g188650-d1162613_2:3,['neutral']
257,Dits is echt een toffe zaak.,Review-g188650-d1162613_3:3,['positive']
258,"Supervriendelijke bediening de lekkere pannenkoeken en gerechten zijn echt goed, en zeker niet duur.",Review-g188650-d1162613_3:4,"['positive', 'positive', 'positive']"
259,Telkens als we in hasselt zijn komen we zeker terug!!,Review-g188650-d1162613_3:5,['positive']
260,Nergens in Hasselt zijn de pannekoeken zo lekker als hier!!!!,Review-g188650-d1162613_4:1,['positive']
261,Snelle bediening en vriendelijke personeel moet ook gemeld worden!!,Review-g188650-d1162613_4:2,"['positive', 'positive']"
262,Alleen blije gezichten bij 6 zinnen: -alles uitermate lekker -geen moeite te veel - n op het einde nog een redelijke rekening toe,Review-g188650-d4374911_1:1,"['positive', 'positive', 'positive']"
263,"Zeer goed alles te in puntjes zeer lekker het is een aanrader, alles met verse ingrediënten",Review-g188650-d4374911_2:1,['positive']
264,Het nagerecht was dame blanche zeer goed mmm,Review-g188650-d4374911_2:2,['positive']
265,Super goed restaurant.,Review-g188650-d4374911_4:1,['positive']
266,"Heerlijke gerechten, zeer goede wijnen.",Review-g188650-d4374911_4:2,"['positive', 'positive']"
267,Zeer gezellig.,Review-g188650-d4374911_4:3,['positive']
268,Zeer goede ligging vlak bij het centrum van de stad.,Review-g188650-d4374911_4:4,['positive']
269,Super goede ontvangst en bediening.,Review-g188650-d4374911_4:5,"['positive', 'positive']"
270,Beste restaurant in de stad en ver daarbuiten,Review-g188650-d4374911_4:6,['positive']
271,Op een zondagavond met vrienden lekker gefondued!,Review-g188650-d786299_1:1,['positive']
272,"Originele zwitserse inkleding, met grappige koetjes en veel hout.",Review-g188650-d786299_1:2,['positive']
273,"Vlotte bediening, lekkere fondue (kaasfondue is lekker licht!) en zeker a volonté.",Review-g188650-d786299_1:3,"['positive', 'positive', 'positive']"
274,Aanrader voor een gezellig en lekker avondje.,Review-g188650-d786299_1:4,['positive']
275,"Zwitsers eethuisje waar je lekkere fondue, kaasfondue of raclette kan eten!",Review-g188650-d786299_3:1,"['positive', 'positive']"
276,"De sfeer is top, de bediening vriendelijk en de omgeving gezellig!",Review-g188650-d786299_3:2,"['positive', 'positive', 'positive']"
277,De bediening was goed en het interieur is in orde.,Review-g188665-d967009_2:1,"['neutral', 'positive']"
278,Het eten was te duur.,Review-g188665-d967009_2:2,['negative']
279,Weinig eten in vergelijking met wat je betaalt.,Review-g188665-d967009_2:3,['negative']
280,De frietjes kwamen uit de diepvries en hadden weinig smaak.,Review-g188665-d967009_2:4,['negative']
281,De vissaus was flets en zoutig.,Review-g188665-d967009_2:5,['negative']
282,"23,90 euro vind ik persoonlijk veel geld voor 4 kleine tongrolletjes, zoute saus en puree.",Review-g188665-d967009_2:6,"['negative', 'negative', 'negative']"
283,"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",Review-g188665-d967009_2:7,"['negative', 'negative', 'negative', 'negative', 'negative']"
284,Maar dit was zijn geld niet waardig.,Review-g188665-d967009_2:10,['negative']
285,Het kan beter.,Review-g188665-d967009_2:11,['negative']
286,"Bij onze aankomst werden wij door de eigenaar, tot onze verbazing, op een ongelofelijke verbale manier aangepakt.",Review-g188665-d967009_3:1,['negative']
287,Dan heeft hij ons nogmaals buitensporig en onbeleefd aangesproken zodat wij zelfs het menu niet hebben doorgenomen.,Review-g188665-d967009_3:3,['negative']
288,Wij hebben het restaurant onmiddellijk verlaten om er nooit meer terug te komen.,Review-g188665-d967009_3:4,['negative']
289,Spijtig genoeg kunnen we over de keuken geen oordeel vellen.,Review-g188665-d967009_3:6,['neutral']
290,Net terug van een totaal mislukt etentje in dit restaurant.,Review-g188665-d967009_4:1,['negative']
291,"Groep van 8+4 kinderen binnen om 12u30 en hoofdgerecht, na simpele/lekkere garnaalkroket, om 14u45 ontvangen (alle kleinere tafels voor genomen incl. collega reca uitbaters uit Aalst die absolute prioriteit kregen).",Review-g188665-d967009_4:3,"['negative', 'neutral']"
292,Slechte kwaliteit vlees (geprikte pseudo filetpur =>...,Review-g188665-d967009_4:5,['negative']
293,"Het restaurant is eigenlijk een veredeld café, waar men met een minimum aan personeel zowel mogelijk geld wil binnenrijven.",Review-g188666-d1011768_1:1,['negative']
294,Hier denkt de kelner dat hij god de vader is.,Review-g188666-d1011768_1:3,['negative']
295,"Zeker geen aanrader, er is beter voor veel minder geld te vinden in Gent.",Review-g188666-d1011768_1:4,['negative']
296,"De setting ziet er leuk uit, informeel met de houten tafels en stoelen, de (voor dit restaurant zeer uitgebreide) menukaart op een krijtbord geschreven en de vele (lege) wijnflessen die uitgestald staan.",Review-g188666-d1011768_2:2,"['positive', 'positive']"
297,Er is een indrukwekkende verzameling grand crus uit de Bourgogne en topwijnen uit Bordeaux.,Review-g188666-d1011768_2:3,"['positive', 'positive']"
298,"Misschien wil de chef een bepaalde sfeer scheppen, hoewel ik me niet kan voorstellen wat dit dan wel moet zijn.",Review-g188666-d1011768_2:5,['negative']
299,"Waar men in de regel een ginmenu krijgt of toch op zijn minst een mondelinge opsomming van wat beschikbaar is kreeg in van de bediening de keuze tussen ""kruidig"" of ""niet kruidig"".",Review-g188666-d1011768_2:7,"['negative', 'negative']"
300,"Op mijn vraag of ik een lijst kon zien, kreeg ik nogal nors de twee alternatieven herhaald.",Review-g188666-d1011768_2:8,['negative']
301,"Nu goed, niet iedereen heeft de taalvaardigheid om een destillaat in uitgebreide termen te omschrijven, dus kreeg ik uiteindelijk iets wat ik ""bijna zelf"" had gekozen uit het handvol (idd, niet meer) beschikbare gins in de gekozen categorie.",Review-g188666-d1011768_2:9,"['negative', 'negative']"
302,"De apero was goed bereid, ook op die van mijn echtgenote was niets aan te merken.",Review-g188666-d1011768_2:10,['positive']
303,"Een amuse was mss niet slecht geweest (als toevoeging aan de 5 flinters rauwe ham), maar soit.",Review-g188666-d1011768_2:11,['negative']
304,"Waar we de gewoonte hebben voor onze jongste dochter (11j) twee voorgerechten te bestellen (voor- en hoofdgerecht is teveel, dus verspilling) werd dit hier zonder boe of ba geweigerd.",Review-g188666-d1011768_2:12,['negative']
305,"Dus, waarschijnlijk een OK restaurant als je er niet met kinderen heengaat, en je het niet erg vindt dat de bediening zich nogal verwaand gedraagt.",Review-g188666-d1011768_2:16,"['negative', 'neutral']"
306,"Wel prijzig, wat de totale waarde nog meer naar beneden haalt.",Review-g188666-d1011768_2:17,['negative']
307,"Garcon arrogant en degoutant, kan geen kritiek verdragen, en een baas (kok) die niet beweegt als er iets fout loopt.",Review-g188666-d1011768_3:1,"['negative', 'negative']"
308,Kregen rekening voor grote portie gamba's van €45 terwijl we kleine hadden besteld!!,Review-g188666-d1011768_3:2,['negative']
309,Gamba's waren ok maar frieten waren niet te vreten (dik slap en in ou frutuurvet gebakken!!!),Review-g188666-d1011768_3:3,"['negative', 'positive']"
310,"Garcon, volg een cursus elementaire beleefdheid en klantvriendelijkheid ipv arrogantie en onbeleefdheid, maar dit zal door gebrek aan opvoeding zijn!",Review-g188666-d1011768_3:4,['negative']
311,Voor ons nooit meer naar dit omgebouwd café tot zogezegd (veel te duur) restaurant.,Review-g188666-d1011768_3:5,['negative']
312,Ben hier al een paar keer gaan eten en telkens zelfde indruk: eten is wel goed maar zijn prijs niet waard.,Review-g188666-d1011768_4:1,"['negative', 'positive']"
313,Qua wijn hebben ze enkel de duurdere flessen.,Review-g188666-d1011768_4:2,['negative']
314,En als je een goedkopere fles bestelt geven ze een onvoorstelbaar denigrerende blik.,Review-g188666-d1011768_4:3,['negative']
315,Sympathiek zijn ze zeker niet.,Review-g188666-d1011768_4:4,['negative']
316,"Het was leuk om hier iets kleins te eten, de keuken is wel traag maar als je niet gehaast bent is dit wel gezellig.",Review-g188666-d1179195_1:1,"['positive', 'positive', 'negative']"
317,"Het eten is lekker, smaakvol en vers.",Review-g188666-d1179195_2:2,['positive']
318,Hun brood is heerlijk en geserveerd als bij gerecht met boter.,Review-g188666-d1179195_2:3,['positive']
319,"De dagsoep, vegetarisch, is warm, en gemaakt van seizoen groenten.",Review-g188666-d1179195_2:4,['positive']
320,"Hun spaghetti bolo was correct, goed gekruid en met kaas geserveerd.",Review-g188666-d1179195_2:5,['positive']
321,Terras is best aangenaam.,Review-g188666-d1179195_2:6,['positive']
322,"Bediening is een beetje traag, maar vriendelijk.",Review-g188666-d1179195_2:7,['neutral']
323,Njam!,Review-g188666-d1179195_2:8,['positive']
324,Je kunt wel zeven of acht verschillende soorten taart kiezen bij je koffie.,Review-g188666-d1179195_4:2,['positive']
325,De chocoladetaart was alvast heel lekker.,Review-g188666-d1179195_4:3,['positive']
326,"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt.",Review-g188666-d3163710_1:1,"['positive', 'positive', 'positive']"
327,het enige nadeel is dat er geen rolstoelpatienten binnenkunnen aangezien het op het eerste verdiep ligt!,Review-g188666-d3163710_1:2,['negative']
328,Ruime zaak met eindelijk eens degelijke tafels waar alles op past!,Review-g188666-d3163710_2:1,['positive']
329,Aanrader voor echte potteroerders ;),Review-g188666-d3163710_2:2,['positive']
330,Met vrienden een gezellige en erg smakelijke avond beleefd in het Fonduehuis.,Review-g188666-d3163710_3:1,"['positive', 'positive']"
331,Mooie all-in-menu's met ruime keuze en bovendien: à volonté.,Review-g188666-d3163710_3:2,['positive']
332,Verse vis en vlees.,Review-g188666-d3163710_3:3,"['positive', 'positive']"
333,Keurige huiswijn.,Review-g188666-d3163710_3:5,['positive']
334,Prima prijs-kwaliteit-verhouding.,Review-g188666-d3163710_3:6,"['positive', 'positive']"
335,Erg vriendelijke bediening.,Review-g188666-d3163710_3:7,['positive']
336,Om nog terug te keren!,Review-g188666-d3163710_3:8,['positive']
337,Veel te duur voor wat het waard is.,Review-g188666-d3163710_4:1,['negative']
338,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar.",Review-g188666-d3603065_1:1,"['positive', 'positive', 'positive', 'positive', 'positive']"
339,"Komen zeker terug, houden zo!",Review-g188666-d3603065_1:2,['positive']
340,Een meerwaarde voor Gent!,Review-g188666-d3603065_1:3,['positive']
341,"Ribbetjes excellent gekruid, hartige sausjes.",Review-g188666-d3603065_1:4,"['positive', 'positive']"
342,"Een suggestie: serveer ook brood aub (dus niet enkel frites of patat, wat uiteraard ook lekker is)",Review-g188666-d3603065_1:5,['neutral']
343,"Niemand van het personeel die de moeite doet om ons naar een tafel te begeleiden, wegens te druk personeelsgesprek!",Review-g188666-d3603065_2:2,['negative']
344,We kiezen zelf een plaatsje en na 5 min. komt de ober ons vriendelijk vertellen dat de keuken al gesloten is.,Review-g188666-d3603065_2:3,['neutral']
345,We hebben echt super lekker gegeten!,Review-g188666-d3603065_3:1,['positive']
346,Uiteindelijk hebben we voor deze zaak gekozen omdat het er gezellig en proper uitzag.,Review-g188666-d3603065_3:3,['positive']
347,Hier hebben we geen spijt van gehad.,Review-g188666-d3603065_3:4,['positive']
348,"Hierop hebben we niet te lang moeten wachten, vlotte bediening.",Review-g188666-d3603065_3:6,['positive']
349,"Vervolgens ribbetjes met honing, deze hebben ook niet lang op zich laten wachten.",Review-g188666-d3603065_3:7,['positive']
350,"De ribbetjes à volonté waren super lekker, krokant en niet aangebrand.",Review-g188666-d3603065_3:8,['positive']
351,Alles was prima in orde en dit voor een goede prijs.,Review-g188666-d3603065_3:10,"['positive', 'positive']"
352,Wij gaan zeker en vast terug,Review-g188666-d3603065_3:11,['positive']
353,De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.,Review-g188666-d3603065_4:2,"['positive', 'positive']"
354,We zijn hier al meerdere malen geweest en de kwaliteit is altijd dezelfde iets wat ergens anders wel eens durft tegenvallen.,Review-g188666-d3603065_4:3,['positive']
355,"M.i. een aanrader, toch voor de chateaubriand bouquetière: meestal heerlijk vlees en overdaad inzake hoeveelheid, de groenten zwemmen in de boter maar smelten in je mond.",Review-g188666-d3803270_2:1,"['positive', 'positive']"
356,Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).,Review-g188666-d3803270_2:3,"['negative', 'negative']"
357,"Het is er vaak druk en eerder rumoerig, vraag een plaatsje aan de guide michelins (max. 3 p.) of in de achterste zaal.",Review-g188666-d3803270_2:4,['negative']
358,De bar/lounge met rokers-annex is gezellig en slaagt er elke avond in mensen te overtuigen om tevblijven plakken.,Review-g188666-d3803270_2:5,['positive']
359,"Geen top-restaurant maar toch een aanrader, zeker voor de oervlaamse bon-vivant met grotere honger.",Review-g188666-d3803270_2:6,['neutral']
360,Wij blijven er regelmatig met plezier teruggaan.,Review-g188666-d3803270_2:7,['positive']
361,We waren hier reeds verscheidene malen geweest en wisten dat de kwaliteit van de steaks top is.,Review-g188666-d3803270_3:2,['positive']
362,"Bij de reservatie hadden we gevraagd om in de veranda te kunnen zitten, dit was echter niet genoteerd.",Review-g188666-d3803270_3:3,['negative']
363,"Al heel vlug kregen we een hapje (plakje ""Gentse Kop"") en werd onze bestelling opgenomen door een vriendelijke dame.",Review-g188666-d3803270_3:5,['positive']
364,Na een tiental minuutjes kwamen de wijn en het water op tafel.,Review-g188666-d3803270_3:7,['neutral']
365,Niet veel later werd ook ons voorgerechtje geserveerd.,Review-g188666-d3803270_3:8,['positive']
366,En toen ging de tijd heel langzaam.,Review-g188666-d3803270_3:9,['negative']
367,"De tafel werd afgeruimd en het wachten op ons hoofdgerecht (filet puur: de ene bleu gebakken, de andere saignant) kon beginnen.",Review-g188666-d3803270_3:10,['negative']
368,Ik vond dat we nog redelijk geduldig waren want pas na 1u30 wachten vroegen we of ons eten nog dezelfde avond zouden krijgen.,Review-g188666-d3803270_3:11,['negative']
369,"Als antwoord kregen we: ""als ik eerlijk mag zijn, ik weet het echt niet"".",Review-g188666-d3803270_3:12,['negative']
370,Toen we uiteindelijk om 21u45 (na 2u15 wachten) onze steak kregen was de steak (die bleu gebakken moest zijn) eigenlijk koud.,Review-g188666-d3803270_3:15,"['negative', 'negative']"
371,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.,Review-g188666-d3803270_3:16,"['positive', 'positive']"
372,We hadden de chef reeds de hele avond klanten zien verwelkomen en praatjes zien slaan dus wilden we eigenlijk wel eens weten wat er aan de hand was (lange wachttijden).,Review-g188666-d3803270_3:17,['negative']
373,Ze heeft ons gezegd dat ze het hem gevraagd had maar blijkbaar heeft hij zich niet de moeite getroost om tot bij ons te komen en enige uitleg te verschaffen.,Review-g188666-d3803270_3:19,['negative']
374,Blijkbaar moet je op zijn minst BV zijn om met de chef te kunnen praten.,Review-g188666-d3803270_3:20,['negative']
375,"Conclusie: kwaliteit was top maar zaakvoerder verlaagt zich niet om met gewone klanten te praten, hij laat liever de problemen oplossen door zijn personeel in plaats van zelf orde op zaken te stellen.",Review-g188666-d3803270_3:21,"['negative', 'positive']"
376,Heel zielig,Review-g188666-d3803270_3:22,['negative']
377,Tof-Gezellig-Lekker!,Review-g188666-d783278_4:1,['positive']
378,Zeker de kreeft met de zes verschillende sausjes eens bestellen!,Review-g188666-d783278_4:2,['positive']
379,Uniek kader!!,Review-g188666-d783278_4:3,['positive']
380,De meest uitgelezen zondagsbrunch die ik al heb ervaren.,Review-g188666-d842061_2:1,['positive']
381,"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!).",Review-g188666-d842061_2:2,"['positive', 'positive']"
382,"Het personeel is jong, spontaan, vriendelijk, en tegelijk voornaam.",Review-g188666-d842061_2:3,['positive']
383,"Alles begint met een glaasje uitgelezen Prosecco, en daarna begint het eigenlijke buffet: soep, koude voorgerechten, waarme voorgerechten, een speciaal stoofpotje van de chef (dit keer was het buikspek met trompettes de la mort), kaasschotel, zoete broodjes, dessert, een een chocoladefontein.",Review-g188666-d842061_2:4,['positive']
384,Absoluut een aanrader!,Review-g188666-d842061_2:6,['positive']
385,Het minder goede hoteleten als brunch,Review-g188666-d842061_4:2,['negative']
386,Mijn echtgenote was er heel de namiddag slecht van en zelf ook wee gevoel in de maag,Review-g188666-d842061_4:3,['negative']
387,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch,Review-g188666-d842061_4:4,"['negative', 'negative', 'negative']"
388,Enig pluspunt: vriendelljke bediening,Review-g188666-d842061_4:5,['positive']
389,Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.,Review-g188669-d1091321_1:1,['neutral']
390,"Er is een ruime keuze aan pizza's, zowel vegetarisch, vlees als vis.",Review-g188669-d1091321_1:2,['positive']
391,"Probeer de pizza 'whisky', een aanrader!",Review-g188669-d1091321_1:3,['positive']
392,"Gezellig restaurant, plaatsen op kleine 3 verdiepingen met voldoende plaats.",Review-g188669-d1091321_3:1,['positive']
393,"Snelle bediening, lekkere pizza's normale prijzen.",Review-g188669-d1091321_3:2,"['neutral', 'positive', 'positive']"
394,"Opmerkelijk is het aantal soorten pizza's, nooit elders gezien",Review-g188669-d1091321_3:3,['positive']
395,"De enige zaak in Leuven met écht echt, met versgemaakte sorbets waarin ook effectief fruit inzit (en geen smaakstoffen+suiker), enorm grote bollen en supervriendelijke enthousiaste bediening!",Review-g188669-d3372515_3:1,"['positive', 'positive']"
396,Overheerlijk ijs in centrum Leuven.,Review-g188669-d3372515_4:1,['positive']
397,ladeuzeplein biedt je mooie zitbanken waar je van dit heerlijk ijs kunt genieten.,Review-g188669-d3372515_4:2,['positive']
398,de bolletjes ijs worden gul uitgedeeld!,Review-g188669-d3372515_4:3,['positive']
399,De porties zijn voor een brasserie vrij klein.,Review-g188669-d3631466_4:1,['negative']
400,"Het is lekker, maar er is bijvoorbeeld amper brood bij een omelet met spek.",Review-g188669-d3631466_4:2,"['negative', 'positive']"
401,2 Kleine afgebakken broodjes en een mini omeletje zijn eigenlijk een teleurstelling.,Review-g188669-d3631466_4:3,"['negative', 'negative']"
402,De gerechten waren wel lekker.,Review-g188669-d3631466_4:4,['positive']
403,"Aangezien het een leffe cafe is verwachtte ik een uitgebreid assortiment aan bieren, maar dit was niet het geval.",Review-g188669-d3631466_4:5,['negative']
404,"Samengevat, leuk, gezellig maar geen top.",Review-g188669-d3631466_4:7,['neutral']
405,Het eten was niet lekker en de bediening was niet erg vriendelijk.,Review-g188669-d740885_1:1,"['negative', 'negative']"
406,De keuken is eerder Belgisch-Frans (allerlei steakbereidingen) maar wel met uitstekende ingrediënten (super mals vlees).,Review-g188669-d740885_4:2,"['positive', 'positive']"
407,De bediening is zeer vriendelijk en snel.,Review-g188669-d740885_4:3,['positive']
408,"Vooral het gegrilde vlees (cote à l'os, chateaubriand,...) draagt onze voorkeur weg.",Review-g188669-d740885_4:4,['neutral']
409,"het intérieur is niet hip, maar degelijk.",Review-g188669-d815146_1:1,['neutral']
410,"De gerechten zijn ook vrij klassiek, maar lekker.",Review-g188669-d815146_1:2,"['negative', 'positive']"
411,Het restaurant is klassiek ingericht en dat straalt een charme uit.,Review-g188669-d815146_3:2,['positive']
412,"Wij hebben genoten van de maandsuggestie ""filet pure met asperges""; klassiek bereid met respect voor de groente.",Review-g188669-d815146_3:3,"['neutral', 'positive']"
413,Bovendien weten wij de attente service van het zaalpersoneel bijzonder te waarderen.,Review-g188669-d815146_3:4,['positive']
414,Een adresje in Leuven waar we blindelings opnieuw naar toe gaan.,Review-g188669-d815146_3:5,['positive']
415,"Mijn favoriet is de Emanuelle met bananen, banenenlikeur en warme chocoladesaus.",Review-g188669-d815146_4:2,['positive']
416,"Ook de Na-aper met vanille, chocomousse, banaan en advokaat is zeer lekker.",Review-g188669-d815146_4:3,['positive']
417,De bediening is vlot en vriendelijk en er heerst vaak een gezellige drukte.,Review-g188669-d815146_4:4,"['positive', 'positive']"
418,Prijzen zijn goed.,Review-g188669-d815146_4:5,['positive']
419,"Dit restaurant bevindt zich aan de Markt (het grote plein), wij wilden hier niet eten omdat we er al vanuit gingen dat de kwaliteit niet al te best zou zijn, het is hier heel toeristisch.",Review-g188671-d1045514_1:1,['neutral']
420,"Na enige tijd wandelen door de straten rondom het plein zagen we een gezellig tentje en besloten naar binnen te gaan, het bleek de achteringang te zijn.",Review-g188671-d1045514_1:2,['positive']
421,"De prijzen zijn echt heel hoog, voor 4 dunne sneetjes verbrand stokbrood met knoflook betaal je €5,50, en tot onze grote teleurstelling kwam de pizza à +/- €13,50 uit de diepvries!",Review-g188671-d1045514_1:3,"['negative', 'negative', 'negative', 'negative']"
422,"Ook de bediening laat te wensen over, er kan geen glimlachje vanaf.",Review-g188671-d1045514_1:4,['negative']
423,Geef je geld ergens anders uit!,Review-g188671-d1045514_1:5,['negative']
424,"LET OP: Als de ober je vraagt of je stokbrood met kruidenboter wilt hebben, dit kost €5,5- euro voor een bordje met 3 zielige stukjes stokbrood per persoon dus niet eens een mandje voor meer personen!",Review-g188671-d1045514_3:5,"['negative', 'negative']"
425,"De friet die je apart moet bestellen kosten €,- voor een hele kleine portie en het sausje van €3,- is veel te waterig.",Review-g188671-d1045514_3:6,"['negative', 'negative']"
426,"Drankjes zijn abnormaal duur, €6,- voor een cola en €9,50 voor een Belgisch biertje!",Review-g188671-d1045514_3:7,['negative']
427,En dan durven ze als je nog even aan het natafelen bent ook nog te vragen om je tafel af te staan omdat er een groep van 10 man je tafeltje nodig heeft.,Review-g188671-d1045514_3:8,['negative']
428,"Als je achteraf de ober aanspreekt over de prijs dan is hij hier bekend mee maar ligt het aan de locatie, maar ondertussen wel zonder uitleg bordjes stokbrood verkopen voor €5,5",Review-g188671-d1045514_3:9,['negative']
429,"Deze ondernemer heeft duidelijk geen zin om klanten te bewegen om de volgende dag terug te komen, nee elke klant die ze een poot kunnen uitdraaien is er is weer kassa en morgen lopen er weer honderden toeristen in deze val!",Review-g188671-d1045514_3:10,['negative']
430,"ZEER SLECHTE ERVARING slechte wijn wordt verkocht als huiswijn voor 18,50€/1/2 liter men durft echter de lege fles niet laten zien omdat er op grote schaal bedrog wordt gepleegd met merk en kwaliteit frites maar half afgebakken, saus koud en op elk gerecht hetzelfde personeel is beschaamd voor de manier waarop ze het clienteel moeten bedriegen ZEKER GEEN AANRADER",Review-g188671-d1045518_1:1,"['negative', 'negative', 'negative', 'negative', 'negative', 'negative', 'negative']"
431,".. buiten in de zon op het terras aan de Eiermarkt, een leuk pleintje grenzend aan de Markt.",Review-g188671-d1045518_2:1,['positive']
432,"Dit bleek betrekking te hebben op de lunch, maar we konden deze gerust bestellen, (het was over zessen in de avond) de porties waren alleen wat kleiner volgens de ober.",Review-g188671-d1045518_2:3,"['neutral', 'positive']"
433,"Nee dat hadden we niet, we zaten gezellig, leuke locatie, mensen kijken, prachtig weer!",Review-g188671-d1045518_2:6,"['positive', 'positive']"
434,"Na een dik half uurtje kwam mijn vissoep en die was voortreffelijk, mocht alleen wel wat warmer zijn.",Review-g188671-d1045518_2:7,"['positive', 'neutral']"
435,Ook de escargots van mijn partner waren heerlijk.,Review-g188671-d1045518_2:8,['positive']
436,"Daarna de mosselen, voor mij in witte wijn en voor mijn man met knoflook, 't Smaakte prima, mosselen wat aan de kleine kant.",Review-g188671-d1045518_2:9,"['negative', 'positive']"
437,De ober was correct en vriendelijk.,Review-g188671-d1045518_2:12,['positive']
438,"Niet goedkoop, maar dat verwachtte we ook niet, ik vond Brugge over het algemeen genomen best prijzig, niet alleen Cafe Belfort.",Review-g188671-d1045518_2:14,['neutral']
439,Bar en bar slechte tent.,Review-g188671-d1045518_3:1,['negative']
440,Ik zou het iedereen afraden!,Review-g188671-d1045518_3:2,['negative']
441,"Ik zit er nu en we werden net gewoon uitgelachen door de ober omdat we ""maar 2 thee"" hadden besteld.",Review-g188671-d1045518_3:3,['negative']
442,Geen fooi en wij komen hier nooit meer!,Review-g188671-d1045518_3:4,['negative']
443,Zelfingenomen eikels!,Review-g188671-d1045518_3:5,['negative']
444,"Het eten (3 gangen) werden op 40 minuten gebracht, voorgerecht was nog eetbaar, maar de waterzooi was meer bot dan kip en zag er verschrikkelijk wansmakelijk uit, het stoofvlees was ongelofelijk droog.",Review-g188671-d1045518_4:1,"['negative', 'negative', 'negative', 'neutral', 'negative']"
445,Echt géén aanrader...,Review-g188671-d1045518_4:2,['negative']
446,"Lachwekkende vertoning, een ander schreef hier al over dat het net Fawlty Towers is.",Review-g188671-d1164103_1:1,['negative']
447,"We hadden een menu van 17 euro genomen, vooraf paté wat wel smaakte.",Review-g188671-d1164103_1:3,['neutral']
448,"Dat leek wel een kinderportie, 5 blokjes vlees en een paar frietjes.",Review-g188671-d1164103_1:5,['negative']
449,Biertje bij het eten waar ze 8 euro voor vroegen.,Review-g188671-d1164103_1:6,['negative']
450,Ze probeerde nog van alles aan te smeren tijdens de maaltijd.,Review-g188671-d1164103_1:7,['negative']
451,We hadden beter naar het frietkot kunnen gaan.,Review-g188671-d1164103_1:9,['negative']
452,Wat een zeldzame ballentent.,Review-g188671-d1164103_1:10,['negative']
453,Zag er van de buitenkant leuk uit.,Review-g188671-d1164103_2:2,['positive']
